date,diesel_driving,unleaded_100,unleaded_95,autogas
09-12-18,1.382,1.754,1.52,0.799
10-12-18,1.379,1.758,1.518,0.799
11-12-18,1.378,1.758,1.517,0.798
12-12-18,1.375,1.757,1.516,0.796
13-12-18,1.373,1.756,1.514,0.796
14-12-18,1.371,1.749,1.513,0.794
15-12-18,1.37,1.741,1.512,0.793
16-12-18,1.369,1.741,1.511,0.793
17-12-18,1.368,1.747,1.51,0.791
18-12-18,1.367,1.747,1.509,0.79
19-12-18,1.365,1.745,1.507,0.789
20-12-18,1.363,1.742,1.506,0.789
21-12-18,1.361,1.732,1.504,0.787
22-12-18,1.359,1.73,1.501,0.787
23-12-18,1.358,1.731,1.5,0.786
24-12-18,1.356,1.734,1.497,0.785
25-12-18,1.355,1.734,1.497,0.785
26-12-18,1.354,1.733,1.496,0.785
27-12-18,1.351,1.73,1.493,0.783
28-12-18,1.347,1.719,1.489,0.782
29-12-18,1.344,1.718,1.486,0.78
30-12-18,1.343,1.718,1.485,0.78
31-12-18,1.34,1.723,1.483,0.779
01-01-19,1.34,1.723,1.483,0.779
02-01-19,1.337,1.72,1.481,0.779
03-01-19,1.334,1.717,1.478,0.776
04-01-19,1.332,1.709,1.477,0.775
05-01-19,1.331,1.708,1.476,0.775
06-01-19,1.33,1.709,1.476,0.774
07-01-19,1.33,1.709,1.475,0.774
08-01-19,1.328,1.708,1.476,0.773
09-01-19,1.328,1.709,1.476,0.774
10-01-19,1.329,1.708,1.477,0.773
11-01-19,1.33,1.701,1.479,0.773
12-01-19,1.33,1.701,1.479,0.773
13-01-19,1.33,1.702,1.48,0.773
14-01-19,1.331,1.71,1.481,0.774
15-01-19,1.332,1.71,1.483,0.774
16-01-19,1.333,1.71,1.485,0.774
17-01-19,1.334,1.709,1.486,0.774
18-01-19,1.335,1.703,1.486,0.774
19-01-19,1.335,1.703,1.487,0.775
20-01-19,1.336,1.703,1.487,0.775
21-01-19,1.337,1.712,1.488,0.776
22-01-19,1.338,1.712,1.489,0.775
23-01-19,1.339,1.712,1.49,0.776
24-01-19,1.34,1.71,1.491,0.776
25-01-19,1.34,1.703,1.49,0.776
26-01-19,1.34,1.703,1.491,0.776
27-01-19,1.34,1.704,1.49,0.776
28-01-19,1.341,1.711,1.491,0.776
29-01-19,1.341,1.712,1.491,0.776
30-01-19,1.34,1.711,1.49,0.776
31-01-19,1.341,1.711,1.49,0.776
01-02-19,1.341,1.704,1.49,0.777
02-02-19,1.341,1.703,1.49,0.776
03-02-19,1.342,1.705,1.49,0.776
04-02-19,1.342,1.713,1.49,0.777
05-02-19,1.342,1.714,1.491,0.776
06-02-19,1.342,1.714,1.491,0.778
07-02-19,1.343,1.713,1.491,0.777
08-02-19,1.344,1.705,1.491,0.777
09-02-19,1.344,1.704,1.492,0.777
10-02-19,1.345,1.706,1.492,0.778
11-02-19,1.345,1.712,1.492,0.779
12-02-19,1.346,1.712,1.493,0.779
13-02-19,1.347,1.713,1.494,0.78
14-02-19,1.349,1.712,1.497,0.781
15-02-19,1.352,1.706,1.5,0.782
16-02-19,1.354,1.707,1.502,0.783
17-02-19,1.354,1.709,1.503,0.784
18-02-19,1.357,1.717,1.506,0.786
19-02-19,1.361,1.72,1.511,0.788
20-02-19,1.364,1.722,1.515,0.79
21-02-19,1.368,1.723,1.519,0.791
22-02-19,1.371,1.721,1.524,0.793
23-02-19,1.374,1.723,1.528,0.795
24-02-19,1.374,1.724,1.528,0.796
25-02-19,1.376,1.732,1.531,0.801
26-02-19,1.377,1.733,1.534,0.802
27-02-19,1.378,1.734,1.535,0.803
28-02-19,1.379,1.733,1.536,0.804
01-03-19,1.38,1.729,1.537,0.806
02-03-19,1.38,1.729,1.538,0.806
03-03-19,1.38,1.731,1.538,0.806
04-03-19,1.381,1.736,1.539,0.807
05-03-19,1.382,1.738,1.54,0.807
06-03-19,1.382,1.739,1.541,0.807
07-03-19,1.383,1.739,1.543,0.808
08-03-19,1.385,1.736,1.546,0.808
09-03-19,1.385,1.737,1.548,0.809
10-03-19,1.385,1.738,1.548,0.809
11-03-19,1.386,1.743,1.548,0.809
12-03-19,1.386,1.745,1.551,0.809
13-03-19,1.386,1.748,1.554,0.811
14-03-19,1.387,1.754,1.556,0.812
15-03-19,1.388,1.75,1.559,0.815
16-03-19,1.388,1.751,1.56,0.816
17-03-19,1.388,1.752,1.561,0.817
18-03-19,1.388,1.76,1.563,0.818
19-03-19,1.388,1.762,1.565,0.818
20-03-19,1.388,1.763,1.566,0.819
21-03-19,1.388,1.763,1.568,0.82
22-03-19,1.389,1.758,1.57,0.821
23-03-19,1.389,1.759,1.572,0.822
24-03-19,1.389,1.76,1.572,0.822
25-03-19,1.389,1.766,1.572,0.823
26-03-19,1.389,1.768,1.575,0.824
27-03-19,1.389,1.772,1.579,0.824
28-03-19,1.389,1.778,1.582,0.825
29-03-19,1.389,1.775,1.585,0.824
30-03-19,1.389,1.776,1.587,0.825
31-03-19,1.39,1.778,1.588,0.825
01-04-19,1.39,1.787,1.59,0.825
02-04-19,1.39,1.789,1.593,0.824
03-04-19,1.39,1.791,1.596,0.824
04-04-19,1.391,1.793,1.6,0.824
05-04-19,1.392,1.789,1.605,0.824
06-04-19,1.393,1.791,1.608,0.824
07-04-19,1.393,1.792,1.608,0.824
08-04-19,1.394,1.8,1.611,0.824
09-04-19,1.395,1.803,1.615,0.823
10-04-19,1.395,1.805,1.618,0.823
11-04-19,1.397,1.807,1.621,0.823
12-04-19,1.398,1.803,1.625,0.823
13-04-19,1.399,1.805,1.627,0.823
14-04-19,1.399,1.807,1.628,0.823
15-04-19,1.4,1.822,1.63,0.823
16-04-19,1.4,1.824,1.633,0.823
17-04-19,1.401,1.826,1.635,0.823
18-04-19,1.402,1.826,1.636,0.823
19-04-19,1.402,1.82,1.637,0.823
20-04-19,1.403,1.821,1.637,0.824
21-04-19,1.403,1.824,1.637,0.824
22-04-19,1.404,1.831,1.639,0.823
23-04-19,1.404,1.832,1.64,0.823
24-04-19,1.405,1.834,1.642,0.823
25-04-19,1.407,1.836,1.645,0.823
26-04-19,1.408,1.832,1.646,0.823
27-04-19,1.409,1.832,1.648,0.822
28-04-19,1.41,1.834,1.648,0.823
29-04-19,1.41,1.84,1.648,0.823
30-04-19,1.411,1.842,1.65,0.824
01-05-19,1.411,1.843,1.65,0.823
02-05-19,1.412,1.843,1.651,0.823
03-05-19,1.413,1.836,1.652,0.822
04-05-19,1.413,1.837,1.652,0.822
05-05-19,1.413,1.839,1.651,0.822
06-05-19,1.413,1.846,1.651,0.822
07-05-19,1.413,1.846,1.651,0.821
08-05-19,1.413,1.846,1.651,0.821
09-05-19,1.414,1.844,1.65,0.82
10-05-19,1.414,1.838,1.649,0.82
11-05-19,1.414,1.838,1.648,0.82
12-05-19,1.414,1.84,1.647,0.82
13-05-19,1.414,1.846,1.645,0.819
14-05-19,1.413,1.845,1.645,0.818
15-05-19,1.413,1.844,1.644,0.818
16-05-19,1.413,1.842,1.643,0.817
17-05-19,1.413,1.834,1.642,0.816
18-05-19,1.414,1.835,1.642,0.815
19-05-19,1.414,1.836,1.642,0.815
20-05-19,1.414,1.844,1.641,0.815
21-05-19,1.415,1.844,1.643,0.815
22-05-19,1.416,1.845,1.644,0.815
23-05-19,1.418,1.844,1.645,0.815
24-05-19,1.418,1.837,1.645,0.815
25-05-19,1.418,1.837,1.645,0.814
26-05-19,1.418,1.838,1.645,0.814
27-05-19,1.418,1.846,1.645,0.814
28-05-19,1.417,1.845,1.645,0.814
29-05-19,1.416,1.846,1.644,0.813
30-05-19,1.415,1.844,1.643,0.812
31-05-19,1.414,1.836,1.642,0.811
01-06-19,1.413,1.835,1.641,0.81
02-06-19,1.413,1.837,1.64,0.81
03-06-19,1.411,1.842,1.638,0.809
04-06-19,1.409,1.84,1.636,0.808
05-06-19,1.406,1.838,1.633,0.807
06-06-19,1.402,1.834,1.628,0.805
07-06-19,1.398,1.824,1.622,0.802
08-06-19,1.395,1.822,1.618,0.8
09-06-19,1.393,1.822,1.616,0.8
10-06-19,1.389,1.826,1.611,0.798
11-06-19,1.385,1.823,1.608,0.795
12-06-19,1.382,1.821,1.605,0.794
13-06-19,1.381,1.819,1.604,0.793
14-06-19,1.379,1.812,1.602,0.792
15-06-19,1.378,1.811,1.601,0.791
16-06-19,1.377,1.811,1.601,0.791
17-06-19,1.377,1.811,1.601,0.791
18-06-19,1.376,1.815,1.6,0.79
19-06-19,1.374,1.816,1.598,0.789
20-06-19,1.373,1.815,1.597,0.788
21-06-19,1.372,1.808,1.595,0.787
22-06-19,1.371,1.808,1.595,0.787
23-06-19,1.371,1.811,1.595,0.787
24-06-19,1.371,1.818,1.594,0.786
25-06-19,1.371,1.819,1.594,0.786
26-06-19,1.371,1.818,1.594,0.785
27-06-19,1.372,1.819,1.595,0.785
28-06-19,1.373,1.812,1.597,0.785
29-06-19,1.373,1.812,1.598,0.785
30-06-19,1.373,1.813,1.598,0.785
01-07-19,1.374,1.82,1.599,0.787
02-07-19,1.375,1.822,1.601,0.786
03-07-19,1.375,1.822,1.603,0.786
04-07-19,1.376,1.822,1.603,0.786
05-07-19,1.377,1.815,1.604,0.786
06-07-19,1.376,1.815,1.604,0.786
07-07-19,1.377,1.817,1.604,0.786
08-07-19,1.377,1.824,1.605,0.786
09-07-19,1.377,1.824,1.606,0.786
10-07-19,1.377,1.825,1.609,0.785
11-07-19,1.378,1.825,1.612,0.785
12-07-19,1.38,1.82,1.616,0.787
13-07-19,1.381,1.821,1.62,0.787
14-07-19,1.381,1.822,1.62,0.787
15-07-19,1.382,1.831,1.623,0.787
16-07-19,1.383,1.832,1.626,0.787
17-07-19,1.384,1.834,1.629,0.787
18-07-19,1.385,1.833,1.63,0.788
19-07-19,1.385,1.826,1.63,0.788
20-07-19,1.385,1.826,1.63,0.787
21-07-19,1.385,1.827,1.629,0.787
22-07-19,1.385,1.834,1.629,0.787
23-07-19,1.384,1.834,1.628,0.787
24-07-19,1.384,1.833,1.627,0.787
25-07-19,1.384,1.832,1.627,0.787
26-07-19,1.384,1.826,1.626,0.787
27-07-19,1.384,1.827,1.626,0.787
28-07-19,1.384,1.83,1.626,0.786
29-07-19,1.384,1.837,1.625,0.785
30-07-19,1.384,1.837,1.626,0.785
31-07-19,1.384,1.84,1.626,0.785
01-08-19,1.384,1.839,1.626,0.784
02-08-19,1.384,1.83,1.625,0.784
03-08-19,1.385,1.83,1.625,0.784
04-08-19,1.385,1.832,1.625,0.784
05-08-19,1.385,1.839,1.625,0.783
06-08-19,1.384,1.839,1.625,0.782
07-08-19,1.383,1.838,1.624,0.781
08-08-19,1.383,1.835,1.622,0.779
09-08-19,1.38,1.825,1.618,0.777
10-08-19,1.378,1.823,1.616,0.775
11-08-19,1.378,1.824,1.615,0.775
12-08-19,1.376,1.829,1.612,0.772
13-08-19,1.374,1.828,1.61,0.771
14-08-19,1.373,1.827,1.608,0.77
15-08-19,1.373,1.826,1.607,0.77
16-08-19,1.373,1.819,1.607,0.769
17-08-19,1.372,1.819,1.606,0.768
18-08-19,1.372,1.82,1.605,0.768
19-08-19,1.371,1.825,1.604,0.768
20-08-19,1.371,1.824,1.603,0.768
21-08-19,1.37,1.824,1.602,0.767
22-08-19,1.37,1.822,1.601,0.766
23-08-19,1.369,1.814,1.6,0.766
24-08-19,1.369,1.814,1.6,0.765
25-08-19,1.37,1.817,1.599,0.766
26-08-19,1.37,1.824,1.598,0.764
27-08-19,1.37,1.823,1.598,0.764
28-08-19,1.369,1.822,1.597,0.764
29-08-19,1.37,1.82,1.596,0.763
30-08-19,1.37,1.812,1.596,0.763
31-08-19,1.37,1.811,1.596,0.763
01-09-19,1.37,1.811,1.596,0.762
02-09-19,1.37,1.816,1.595,0.762
03-09-19,1.369,1.819,1.594,0.76
04-09-19,1.369,1.818,1.593,0.76
05-09-19,1.369,1.817,1.592,0.76
06-09-19,1.369,1.809,1.591,0.76
07-09-19,1.368,1.808,1.59,0.759
08-09-19,1.369,1.811,1.59,0.759
09-09-19,1.369,1.818,1.59,0.759
10-09-19,1.369,1.816,1.589,0.759
11-09-19,1.369,1.815,1.589,0.758
12-09-19,1.371,1.814,1.589,0.757
13-09-19,1.372,1.807,1.589,0.758
14-09-19,1.373,1.807,1.589,0.758
15-09-19,1.373,1.809,1.589,0.757
16-09-19,1.374,1.815,1.589,0.757
17-09-19,1.377,1.815,1.592,0.758
18-09-19,1.381,1.816,1.597,0.758
19-09-19,1.386,1.816,1.602,0.759
20-09-19,1.389,1.813,1.606,0.76
21-09-19,1.391,1.812,1.608,0.76
22-09-19,1.392,1.813,1.609,0.76
23-09-19,1.392,1.813,1.609,0.76
24-09-19,1.394,1.821,1.612,0.761
25-09-19,1.395,1.821,1.612,0.762
26-09-19,1.396,1.82,1.613,0.762
27-09-19,1.396,1.814,1.612,0.763
28-09-19,1.396,1.813,1.612,0.762
29-09-19,1.396,1.814,1.612,0.762
30-09-19,1.396,1.82,1.611,0.763
01-10-19,1.395,1.82,1.61,0.763
02-10-19,1.395,1.82,1.61,0.763
03-10-19,1.395,1.819,1.609,0.763
04-10-19,1.394,1.815,1.608,0.764
05-10-19,1.394,1.815,1.607,0.764
06-10-19,1.394,1.817,1.607,0.764
07-10-19,1.392,1.824,1.605,0.764
08-10-19,1.391,1.824,1.604,0.764
09-10-19,1.389,1.823,1.602,0.764
10-10-19,1.388,1.821,1.6,0.766
11-10-19,1.387,1.812,1.599,0.765
12-10-19,1.387,1.811,1.598,0.766
13-10-19,1.386,1.812,1.597,0.766
14-10-19,1.386,1.82,1.596,0.768
15-10-19,1.385,1.817,1.595,0.77
16-10-19,1.384,1.816,1.593,0.771
17-10-19,1.384,1.814,1.592,0.773
18-10-19,1.384,1.806,1.59,0.774
19-10-19,1.384,1.806,1.589,0.774
20-10-19,1.384,1.807,1.589,0.775
21-10-19,1.383,1.812,1.587,0.775
22-10-19,1.383,1.811,1.586,0.776
23-10-19,1.383,1.811,1.584,0.777
24-10-19,1.383,1.809,1.583,0.777
25-10-19,1.383,1.802,1.582,0.78
26-10-19,1.383,1.802,1.582,0.781
27-10-19,1.383,1.804,1.582,0.781
28-10-19,1.383,1.81,1.582,0.782
29-10-19,1.383,1.811,1.582,0.783
30-10-19,1.383,1.811,1.583,0.784
31-10-19,1.383,1.81,1.583,0.785
01-11-19,1.383,1.804,1.583,0.786
02-11-19,1.383,1.805,1.584,0.786
03-11-19,1.383,1.808,1.583,0.787
04-11-19,1.383,1.815,1.583,0.786
05-11-19,1.383,1.815,1.584,0.787
06-11-19,1.383,1.816,1.585,0.788
07-11-19,1.383,1.815,1.585,0.789
08-11-19,1.383,1.807,1.586,0.79
09-11-19,1.383,1.808,1.587,0.791
10-11-19,1.383,1.81,1.588,0.791
11-11-19,1.383,1.816,1.588,0.791
12-11-19,1.383,1.817,1.589,0.791
13-11-19,1.383,1.816,1.589,0.791
14-11-19,1.383,1.814,1.589,0.792
15-11-19,1.383,1.807,1.589,0.792
16-11-19,1.383,1.807,1.589,0.792
17-11-19,1.383,1.809,1.589,0.792
18-11-19,1.383,1.816,1.589,0.792
19-11-19,1.383,1.815,1.589,0.792
20-11-19,1.382,1.815,1.589,0.793
21-11-19,1.383,1.812,1.588,0.793
22-11-19,1.382,1.805,1.589,0.794
23-11-19,1.383,1.806,1.59,0.794
24-11-19,1.383,1.808,1.59,0.794
25-11-19,1.383,1.815,1.59,0.795
26-11-19,1.383,1.816,1.591,0.795
27-11-19,1.383,1.816,1.593,0.796
28-11-19,1.384,1.815,1.594,0.797
29-11-19,1.384,1.808,1.596,0.799
30-11-19,1.385,1.808,1.597,0.8
01-12-19,1.385,1.81,1.597,0.8
02-12-19,1.386,1.817,1.597,0.8
03-12-19,1.385,1.817,1.597,0.801
04-12-19,1.385,1.818,1.597,0.801
05-12-19,1.386,1.816,1.597,0.799
06-12-19,1.386,1.81,1.596,0.798
07-12-19,1.385,1.81,1.596,0.798
08-12-19,1.385,1.812,1.596,0.797
09-12-19,1.385,1.817,1.595,0.8
10-12-19,1.385,1.817,1.594,0.8
11-12-19,1.384,1.817,1.594,0.8
12-12-19,1.384,1.815,1.593,0.799
13-12-19,1.384,1.809,1.592,0.8
14-12-19,1.384,1.81,1.592,0.8
15-12-19,1.384,1.812,1.591,0.8
16-12-19,1.383,1.819,1.591,0.8
17-12-19,1.383,1.819,1.59,0.8
18-12-19,1.382,1.817,1.59,0.8
19-12-19,1.383,1.815,1.59,0.8
20-12-19,1.385,1.808,1.591,0.799
21-12-19,1.387,1.808,1.592,0.8
22-12-19,1.387,1.809,1.592,0.8
23-12-19,1.388,1.815,1.593,0.8
24-12-19,1.389,1.817,1.594,0.799
25-12-19,1.389,1.817,1.594,0.8
26-12-19,1.39,1.815,1.594,0.8
27-12-19,1.39,1.809,1.594,0.8
28-12-19,1.39,1.809,1.594,0.8
29-12-19,1.39,1.809,1.594,0.8
30-12-19,1.393,1.815,1.596,0.8
31-12-19,1.393,1.818,1.598,0.8
01-01-20,1.394,1.821,1.599,0.801
02-01-20,1.394,1.821,1.605,0.801
03-01-20,1.396,1.817,1.612,0.806
04-01-20,1.397,1.818,1.615,0.806
05-01-20,1.398,1.82,1.616,0.807
06-01-20,1.398,1.826,1.616,0.807
07-01-20,1.398,1.828,1.618,0.809
08-01-20,1.399,1.83,1.621,0.812
09-01-20,1.401,1.829,1.622,0.813
10-01-20,1.401,1.822,1.623,0.814
11-01-20,1.401,1.822,1.623,0.814
12-01-20,1.401,1.824,1.623,0.814
13-01-20,1.401,1.83,1.623,0.814
14-01-20,1.4,1.83,1.623,0.815
15-01-20,1.399,1.831,1.622,0.815
16-01-20,1.398,1.829,1.622,0.815
17-01-20,1.398,1.822,1.621,0.815
18-01-20,1.397,1.822,1.621,0.815
19-01-20,1.396,1.825,1.621,0.814
20-01-20,1.395,1.833,1.621,0.815
21-01-20,1.393,1.833,1.621,0.816
22-01-20,1.392,1.832,1.621,0.816
23-01-20,1.391,1.832,1.62,0.815
24-01-20,1.389,1.824,1.619,0.816
25-01-20,1.388,1.824,1.619,0.816
26-01-20,1.387,1.826,1.618,0.816
27-01-20,1.385,1.831,1.617,0.816
28-01-20,1.383,1.83,1.615,0.815
29-01-20,1.379,1.827,1.613,0.815
30-01-20,1.376,1.824,1.611,0.814
31-01-20,1.373,1.816,1.608,0.813
01-02-20,1.371,1.816,1.607,0.813
02-02-20,1.37,1.817,1.607,0.814
03-02-20,1.368,1.822,1.605,0.813
04-02-20,1.365,1.821,1.604,0.814
05-02-20,1.361,1.82,1.602,0.814
06-02-20,1.358,1.818,1.601,0.816
07-02-20,1.355,1.81,1.599,0.816
08-02-20,1.353,1.809,1.598,0.816
09-02-20,1.352,1.81,1.597,0.816
10-02-20,1.351,1.816,1.596,0.815
11-02-20,1.349,1.815,1.595,0.815
12-02-20,1.347,1.815,1.594,0.815
13-02-20,1.346,1.813,1.594,0.816
14-02-20,1.345,1.807,1.593,0.816
15-02-20,1.345,1.807,1.593,0.817
16-02-20,1.344,1.809,1.592,0.815
17-02-20,1.344,1.815,1.592,0.816
18-02-20,1.344,1.815,1.593,0.817
19-02-20,1.343,1.816,1.593,0.817
20-02-20,1.343,1.816,1.593,0.818
21-02-20,1.343,1.81,1.594,0.819
22-02-20,1.343,1.81,1.595,0.82
23-02-20,1.343,1.812,1.595,0.821
24-02-20,1.343,1.821,1.596,0.822
25-02-20,1.343,1.821,1.597,0.824
26-02-20,1.342,1.821,1.597,0.824
27-02-20,1.342,1.819,1.597,0.825
28-02-20,1.34,1.811,1.595,0.824
29-02-20,1.339,1.81,1.593,0.825
01-03-20,1.338,1.812,1.593,0.825
02-03-20,1.338,1.817,1.592,0.825
03-03-20,1.334,1.815,1.587,0.824
04-03-20,1.328,1.81,1.581,0.823
05-03-20,1.323,1.803,1.576,0.823
06-03-20,1.319,1.793,1.572,0.822
07-03-20,1.316,1.791,1.569,0.821
08-03-20,1.315,1.792,1.567,0.82
09-03-20,1.311,1.795,1.562,0.82
10-03-20,1.304,1.79,1.556,0.818
11-03-20,1.295,1.783,1.546,0.815
12-03-20,1.287,1.768,1.536,0.812
13-03-20,1.278,1.755,1.523,0.808
14-03-20,1.271,1.75,1.514,0.806
15-03-20,1.269,1.75,1.512,0.803
16-03-20,1.26,1.748,1.5,0.799
17-03-20,1.251,1.742,1.489,0.794
18-03-20,1.242,1.735,1.477,0.789
19-03-20,1.235,1.729,1.467,0.785
20-03-20,1.228,1.717,1.457,0.782
21-03-20,1.222,1.713,1.449,0.779
22-03-20,1.219,1.712,1.447,0.777
23-03-20,1.214,1.715,1.44,0.775
24-03-20,1.21,1.713,1.435,0.773
25-03-20,1.207,1.711,1.432,0.773
26-03-20,1.203,1.704,1.426,0.772
27-03-20,1.199,1.688,1.42,0.769
28-03-20,1.196,1.685,1.415,0.768
29-03-20,1.194,1.685,1.412,0.767
30-03-20,1.191,1.689,1.407,0.765
31-03-20,1.188,1.686,1.404,0.763
01-04-20,1.184,1.684,1.399,0.76
02-04-20,1.181,1.678,1.395,0.758
03-04-20,1.177,1.663,1.389,0.753
04-04-20,1.174,1.658,1.384,0.751
05-04-20,1.173,1.658,1.382,0.75
06-04-20,1.17,1.66,1.376,0.747
07-04-20,1.167,1.657,1.373,0.745
08-04-20,1.165,1.653,1.369,0.742
09-04-20,1.164,1.649,1.366,0.74
10-04-20,1.162,1.641,1.364,0.739
11-04-20,1.161,1.639,1.362,0.738
12-04-20,1.161,1.641,1.362,0.739
13-04-20,1.159,1.644,1.359,0.738
14-04-20,1.158,1.643,1.358,0.737
15-04-20,1.156,1.641,1.354,0.736
16-04-20,1.154,1.636,1.351,0.736
17-04-20,1.152,1.629,1.35,0.735
18-04-20,1.151,1.628,1.349,0.735
19-04-20,1.151,1.629,1.348,0.736
20-04-20,1.15,1.634,1.347,0.726
21-04-20,1.146,1.631,1.346,0.725
22-04-20,1.142,1.621,1.342,0.723
23-04-20,1.137,1.614,1.336,0.731
24-04-20,1.132,1.604,1.333,0.729
25-04-20,1.129,1.601,1.329,0.728
26-04-20,1.127,1.602,1.328,0.727
27-04-20,1.121,1.605,1.324,0.725
28-04-20,1.115,1.602,1.32,0.724
29-04-20,1.109,1.599,1.317,0.722
30-04-20,1.105,1.596,1.315,0.716
01-05-20,1.103,1.589,1.314,0.715
02-05-20,1.1,1.587,1.313,0.714
03-05-20,1.099,1.587,1.312,0.714
04-05-20,1.096,1.592,1.311,0.713
05-05-20,1.095,1.591,1.311,0.712
06-05-20,1.094,1.591,1.312,0.711
07-05-20,1.093,1.59,1.313,0.71
08-05-20,1.093,1.583,1.315,0.71
09-05-20,1.092,1.583,1.316,0.71
10-05-20,1.092,1.584,1.316,0.709
11-05-20,1.092,1.591,1.317,0.709
12-05-20,1.092,1.591,1.319,0.71
13-05-20,1.092,1.592,1.321,0.709
14-05-20,1.091,1.591,1.321,0.709
15-05-20,1.091,1.585,1.322,0.708
16-05-20,1.092,1.584,1.322,0.708
17-05-20,1.092,1.585,1.323,0.708
18-05-20,1.092,1.59,1.323,0.708
19-05-20,1.093,1.591,1.326,0.708
20-05-20,1.095,1.593,1.33,0.708
21-05-20,1.099,1.594,1.336,0.709
22-05-20,1.102,1.59,1.342,0.71
23-05-20,1.104,1.591,1.345,0.711
24-05-20,1.104,1.593,1.346,0.711
25-05-20,1.106,1.603,1.349,0.711
26-05-20,1.107,1.604,1.352,0.713
27-05-20,1.107,1.605,1.354,0.714
28-05-20,1.108,1.604,1.357,0.714
29-05-20,1.11,1.597,1.358,0.714
30-05-20,1.11,1.597,1.359,0.715
31-05-20,1.11,1.598,1.359,0.715
01-06-20,1.11,1.605,1.36,0.715
02-06-20,1.11,1.604,1.361,0.714
03-06-20,1.11,1.604,1.362,0.714
04-06-20,1.111,1.604,1.363,0.713
05-06-20,1.112,1.597,1.365,0.713
06-06-20,1.113,1.599,1.367,0.714
07-06-20,1.114,1.6,1.368,0.715
08-06-20,1.114,1.606,1.368,0.715
09-06-20,1.115,1.607,1.371,0.715
10-06-20,1.117,1.609,1.376,0.716
11-06-20,1.12,1.609,1.381,0.716
12-06-20,1.122,1.605,1.385,0.718
13-06-20,1.123,1.606,1.386,0.718
14-06-20,1.124,1.607,1.387,0.717
15-06-20,1.124,1.613,1.388,0.719
16-06-20,1.125,1.615,1.39,0.718
17-06-20,1.125,1.615,1.391,0.719
18-06-20,1.127,1.616,1.393,0.719
19-06-20,1.129,1.611,1.396,0.72
20-06-20,1.131,1.612,1.399,0.72
21-06-20,1.131,1.614,1.399,0.72
22-06-20,1.134,1.623,1.403,0.721
23-06-20,1.137,1.626,1.408,0.713
24-06-20,1.14,1.628,1.413,0.715
25-06-20,1.143,1.631,1.417,0.716
26-06-20,1.145,1.626,1.42,0.717
27-06-20,1.146,1.626,1.421,0.718
28-06-20,1.146,1.627,1.421,0.719
29-06-20,1.147,1.633,1.422,0.719
30-06-20,1.147,1.634,1.423,0.719
01-07-20,1.148,1.634,1.423,0.719
02-07-20,1.148,1.633,1.424,0.719
03-07-20,1.149,1.627,1.424,0.719
04-07-20,1.149,1.627,1.425,0.719
05-07-20,1.149,1.629,1.425,0.721
06-07-20,1.15,1.634,1.425,0.721
07-07-20,1.15,1.635,1.426,0.721
08-07-20,1.151,1.636,1.427,0.721
09-07-20,1.153,1.636,1.429,0.722
10-07-20,1.154,1.631,1.43,0.723
11-07-20,1.155,1.632,1.429,0.722
12-07-20,1.154,1.634,1.429,0.723
13-07-20,1.155,1.641,1.429,0.723
14-07-20,1.155,1.642,1.43,0.723
15-07-20,1.155,1.642,1.43,0.723
16-07-20,1.156,1.641,1.43,0.724
17-07-20,1.156,1.634,1.43,0.724
18-07-20,1.156,1.634,1.43,0.724
19-07-20,1.157,1.636,1.43,0.725
20-07-20,1.157,1.644,1.43,0.725
21-07-20,1.157,1.643,1.43,0.724
22-07-20,1.157,1.643,1.43,0.724
23-07-20,1.158,1.644,1.431,0.724
24-07-20,1.158,1.638,1.431,0.724
25-07-20,1.159,1.638,1.432,0.724
26-07-20,1.158,1.64,1.431,0.724
27-07-20,1.159,1.648,1.431,0.724
28-07-20,1.158,1.648,1.431,0.724
29-07-20,1.158,1.648,1.431,0.724
30-07-20,1.158,1.648,1.431,0.724
31-07-20,1.158,1.648,1.431,0.724
01-08-20,1.158,1.648,1.431,0.724
02-08-20,1.158,1.648,1.431,0.724
03-08-20,1.158,1.648,1.431,0.724
04-08-20,1.158,1.648,1.431,0.724
05-08-20,1.158,1.648,1.431,0.724
06-08-20,1.158,1.648,1.431,0.724
07-08-20,1.158,1.648,1.431,0.724
08-08-20,1.158,1.648,1.431,0.724
09-08-20,1.158,1.648,1.431,0.724
10-08-20,1.158,1.648,1.431,0.724
11-08-20,1.157,1.639,1.428,0.715
12-08-20,1.157,1.639,1.428,0.714
13-08-20,1.157,1.639,1.429,0.714
14-08-20,1.157,1.632,1.429,0.713
15-08-20,1.158,1.632,1.429,0.713
16-08-20,1.158,1.634,1.43,0.713
17-08-20,1.158,1.643,1.43,0.714
18-08-20,1.158,1.642,1.43,0.714
19-08-20,1.157,1.643,1.43,0.715
20-08-20,1.158,1.641,1.43,0.715
21-08-20,1.158,1.637,1.431,0.717
22-08-20,1.158,1.636,1.431,0.717
23-08-20,1.158,1.637,1.431,0.717
24-08-20,1.157,1.645,1.431,0.717
25-08-20,1.157,1.644,1.431,0.716
26-08-20,1.157,1.645,1.431,0.716
27-08-20,1.157,1.643,1.432,0.715
28-08-20,1.158,1.635,1.433,0.716
29-08-20,1.157,1.636,1.434,0.715
30-08-20,1.157,1.637,1.433,0.715
31-08-20,1.157,1.643,1.433,0.714
01-09-20,1.157,1.643,1.433,0.714
02-09-20,1.157,1.643,1.433,0.714
03-09-20,1.156,1.641,1.433,0.712
